tconst	isAdult	startYear	genres	runtimeMinutes	averageRating	directors	writers
tt8136908	0	2018	Drama,Family	114	7.1	nm4244515,nm15415893	nm2587508,nm6873618,nm4244515,nm10289198
tt8139850	0	2018	Documentary	78	7.0	nm2270163,nm1079470	\N
tt8142044	0	2018	Horror	97	3.4	nm2413619	nm2410671
tt8143990	0	2020	Comedy,Crime,Drama	104	6.4	nm0432380	nm0432380
tt8144778	0	2018	Documentary	119	7.2	nm7625668,nm7625680,nm7625681	nm7625668,nm7625680,nm7625681
tt8144834	0	2019	Crime,Drama,Mystery	124	8.1	nm5120912	nm1913302,nm5120912,nm10929013
tt8144850	0	2018	Drama	102	6.5	nm2312234	nm2312234
tt8145202	0	2020	Comedy	103	5.2	nm0003948	nm0003948,nm1908145
tt8148018	0	2018	Documentary	80	7.3	nm3302581	nm9702501
tt8150814	0	2021	Horror,Mystery,Thriller	96	4.9	nm2674307	nm9703734,nm2849655
tt8151874	0	2019	Drama	94	7.2	nm2776774	nm0479471
tt8152324	0	2019	History,Horror	85	2.9	nm1667095	nm1667095,nm2926917
tt8155182	0	2018	Comedy,Fantasy,Horror	92	5.0	nm2725627	nm0428751,nm0445089
tt8155288	0	2019	Comedy,Horror,Mystery	100	6.2	nm0484907	nm0484907,nm1245146
tt8157074	0	2019	Comedy,Drama,Romance	125	6.6	nm2347483	nm5527640,nm2347483,nm0955995,nm7172949
tt8160262	0	2019	Drama,Mystery,Thriller	92	5.5	nm0994416	nm1424631,nm9708482
tt8160834	0	2020	Adventure,Horror,Mystery	91	5.4	nm1820881	nm1820881
tt8160864	0	2019	Thriller	84	4.1	nm2751807	nm2751807
tt8161166	0	2018	Biography,Drama,History	125	6.7	nm3735000	nm1461816,nm3735000,nm0900008
tt8163224	0	2019	Comedy	94	5.6	nm0057842	nm0057842,nm0580101,nm7409040,nm0951686
tt8165192	0	2021	Action,Adventure,Crime	126	6.5	nm0150802,nm12667379	nm0150802,nm11949342,nm5643474
tt8168992	0	2019	Horror,Thriller	98	4.5	nm1599684,nm5621878	nm1599684,nm5621878
tt8169446	0	2019	Adventure,Comedy,Drama	103	5.5	nm0688132	nm1560199,nm0819225
tt8169552	0	2019	Adventure,Family	97	7.1	nm1179870	nm3530498,nm9918681,nm9918682,nm0211725,nm10998463,nm2044760
tt8170298	0	2020	Drama,Thriller	91	3.6	nm3112158	nm3112158,nm9713469
tt8170998	0	2021	Action,Crime,Drama	87	3.5	nm2705070,nm8234082	nm1793976,nm11102884
tt8171974	0	2019	Comedy,Drama,Family	103	5.9	nm1098171	nm1928581,nm1098171
tt8173728	0	2018	Animation,Drama,Horror	75	7.5	nm4860666,nm4860365	nm3450186,nm4860666,nm4860365
tt8174412	0	2022	Comedy	86	6.2	nm0997240	nm0997240
tt8174628	0	2021	Drama,Horror	103	5.7	nm3497897	nm3497897
tt8176040	0	2019	Action,Drama,History	171	5.2	nm0332950	nm3294070,nm4428800,nm11107269,nm0332950,nm9031403,nm2590575
tt8176054	0	2018	Drama	154	8.7	nm6041683	nm6041683
tt8176578	0	2018	Animation,Drama,Romance	74	6.6	nm9717486,nm3357091,nm6157250	\N
tt8178486	0	2019	Crime,Drama,Mystery	107	6.0	nm0922903	nm9718217,nm0922903
tt8178634	0	2022	Action,Adventure,Drama	187	7.8	nm1442514	nm2353436,nm1442514,nm7339980,nm4157919
tt8178762	0	2024	Thriller	97	4.9	nm4694099	nm4694099,nm2828775
tt8178958	0	2018	Documentary	95	5.8	nm2852166	\N
tt8178992	0	2018	Action,Drama,Horror	82	3.9	nm0081023	nm0081023
tt8179024	0	2020	Horror,Mystery,Thriller	96	5.3	nm1174169	nm1130275,nm0726115
tt8179388	0	2019	Action,Adventure,Comedy	98	5.3	nm0629334	nm0826714
tt8179470	0	2020	Comedy,Drama,Romance	92	6.3	nm3358451	nm3358451
tt8180482	0	2019	Fantasy,Horror,Sci-Fi	149	6.7	nm6735379	nm6735379
tt8184202	0	2017	Documentary,Sport	74	7.4	nm5083134	nm5083134
tt8184766	0	2019	Adventure,Drama	90	6.5	nm2812431	nm2812431
tt8185004	0	2017	Drama	123	8.5	nm9721867	nm9721867
tt8185182	0	2018	Drama,Mystery,Romance	138	7.1	nm7267981	nm7267981
tt8186318	0	2019	Drama,Family,Sport	119	6.7	nm1731937	nm1731937,nm1726854
tt8186932	0	2020	Drama,Horror,Thriller	98	5.8	nm1709461	nm1709461
tt8188610	0	2019	Comedy	148	6.1	nm3902889	nm3902889,nm9410880,nm11273045
tt8188872	0	2018	Action,Drama,Thriller	130	7.5	nm2039170	nm9920220,nm9920219
tt8191502	0	2017	Drama,Romance	106	7.4	nm5396854	nm5396854
tt8191620	0	2019	Horror,Thriller	84	5.0	nm2160593	nm2160593
tt8193790	0	2019	Comedy,Horror	77	6.6	nm1189197	nm1189197
tt8195518	0	2019	Crime,Drama,Thriller	115	4.4	nm2719832	nm2719832,nm3833540
tt8196068	0	2018	Action,Drama,Sci-Fi	89	4.7	nm3718935	nm3718935
tt8196692	0	2019	Action,Thriller	92	3.4	nm3594488,nm4686929	nm3594488,nm4686929
tt8197998	0	2018	Action,Thriller,War	111	6.7	nm9152447,nm7512971	nm3809021
tt8200456	0	2020	Comedy	109	6.0	nm3403118,nm2759628	nm7949107
tt8200742	0	2019	Drama,Horror,Thriller	114	4.0	nm3967762	nm3967762
tt8201170	0	2019	Comedy,Romance	89	5.8	nm0625245	nm0089237,nm6590106
tt8201404	0	2019	Comedy,Drama,Family	134	6.5	nm0133899	nm0133899,nm1211787
tt8201852	0	2020	Horror,Mystery,Thriller	93	5.4	nm0462895	nm0462895,nm2479406
tt8202612	0	2018	Action,Crime,Drama	140	5.7	nm1179457	nm1179457
tt8205028	0	2021	Drama,Romance	169	6.2	nm0258221	nm0258221,nm0299838
tt8205656	0	2019	Drama,History,War	102	6.5	nm9733428	nm9945006,nm9733428
tt8206398	0	2022	Adventure,Fantasy,Musical	125	5.6	nm0797457	nm0003665,nm0771554,nm1848330,nm0797457,nm0523198,nm1697384,nm14934989,nm5020816
tt8206668	0	2019	Biography,Comedy,Crime	108	7.1	nm8083973	nm6782145,nm4524237
tt8206708	0	2018	Comedy	149	6.8	nm2321771,nm16643509,nm15373123	nm4024791,nm5244719,nm4465871
tt8208098	0	2018	Drama,Musical,Romance	145	6.4	nm9103182	nm9103182
tt8209702	0	2023	Horror,Mystery,Thriller	95	6.6	nm2183118	nm2183118
tt8212958	0	2019	Crime,Drama	86	6.7	nm3890574	nm3277567,nm3890574
tt8215480	0	2020	Fantasy,Sci-Fi	104	4.6	nm4814386	nm4814386
tt8222408	0	2018	Comedy,Drama,Mystery	125	6.1	nm0899501	nm0899501,nm0002180,nm1154102
tt8223250	0	2017	Drama	91	7.5	nm9742183	nm0007173,nm9742183,nm2974975,nm0234391
tt8223844	0	2018	Adventure,Animation,Family	53	6.6	nm1077423,nm9313608,nm1091767,nm0948488	nm1077423,nm1091767,nm0948488
tt8226892	0	2019	Comedy,Drama	101	6.1	nm1228338	nm0438773,nm0356181
tt8228172	0	2019	Action,Horror,Thriller	82	5.4	nm1071889	nm1071889
tt8228288	0	2019	Horror,Mystery,Sci-Fi	94	7.0	nm2008067	nm1457642,nm1038878
tt8228538	0	2018	Comedy,Drama	98	6.6	nm2899940	nm2899940
tt8231668	0	2021	Comedy,Romance	92	5.6	nm1260607	nm2955597
tt8233874	0	2019	Comedy,Fantasy,Horror	94	6.4	nm2888739,nm4885073	nm2430436,nm2072329,nm2888739,nm4885073
tt8234892	0	2019	Drama,Mystery,Thriller	111	5.2	nm0715781	nm0715781
tt8235296	0	2018	Biography,Drama	120	1.5	nm0776398	nm9444786,nm1205833,nm2052673,nm9444787
tt8236336	0	2019	Biography,Crime,Drama	119	7.2	nm1994243	nm1994243
tt8236366	0	2019	Drama,Horror	98	4.9	nm2876628	nm11174712,nm2876628
tt8237172	0	2019	Action,Adventure,Drama	123	6.1	nm1322135	nm1322135,nm8803177
tt8237272	0	2020	Mystery,Thriller	112	5.9	nm0834472	nm0394114,nm0834472
tt8239736	0	2018	Action,Horror	89	4.4	nm3973341	nm1043852,nm5443255
tt8239806	0	2019	Action,Crime	99	6.0	nm0946875	nm9045121,nm0497231,nm0946875
tt8239946	0	2018	Drama,Fantasy,Horror	108	8.2	nm9751348,nm1628153,nm4205110	nm3784276,nm4205110,nm9751348,nm1628153,nm10304029
tt8240250	0	2019	Comedy,Drama	89	5.8	nm1135184	nm9751562
tt8241000	0	2021	Adventure,Animation,Comedy	84	5.5	nm0798899,nm0675442	nm1121389,nm0295791,nm0493858,nm5156552,nm3648630
tt8241872	0	2019	Drama	124	6.7	nm0182276	nm0182276,nm6672053
tt8241876	0	2020	Crime	95	5.3	nm1468541	nm0080729,nm1468541
tt8242084	0	2020	Action,Comedy	99	6.4	nm0781842	nm0388375,nm0388377
tt8242160	0	2019	Comedy,Drama	105	5.9	nm1942303	nm1942303,nm9760250,nm1320860
tt8244298	0	2018	Action,Drama,Romance	135	4.4	nm1923871	nm7237348,nm1923871
tt8244784	0	2020	Action,Horror,Thriller	90	6.6	nm0957505	nm7226510,nm0511541
tt8246392	0	2019	Drama,Horror,Thriller	97	5.6	nm0008080	nm3311874,nm0008080
tt8247470	0	2018	Drama	86	7.0	nm0106456	nm0236486
tt8254556	0	2018	Drama	105	7.2	nm4080113	nm4080113,nm3899543
tt8255490	0	2018	Comedy	101	5.2	nm0213139	nm0213139
tt8255890	0	2019	Drama	104	5.5	nm1717957	nm1899789,nm4195650
tt8258074	0	2019	Documentary	81	7.4	nm0777498	nm0598531
tt8258502	0	2023	Drama,Romance,Sci-Fi	110	5.4	nm0204628	nm2914363,nm0204628
tt8259916	0	2017	Action,Adventure,Animation	90	6.2	nm9762716	nm9762716
tt8260226	0	2018	Biography,Drama,Romance	135	7.0	nm0181117	nm0181117,nm0689724,nm1400425
tt8260948	0	2017	Drama	86	7.7	nm9763364	nm9763364
tt8262802	0	2018	Drama,Fantasy,Romance	95	5.7	nm0909568	nm0434320
tt8263936	0	2019	Comedy,Drama,Mystery	100	6.7	nm1462495	nm1462495,nm2271931,nm4554522
tt8264546	0	2018	Comedy	101	7.1	nm1168135	nm1168135
tt8265174	0	2018	Comedy,Drama	102	7.0	nm0323558	nm1472530,nm0323558
tt8265928	0	2019	Comedy,Drama,Fantasy	117	6.9	nm0312315	nm0312315,nm0331868,nm4874812,nm0172989,nm2271931
tt8266310	0	2019	Comedy,Drama,Music	118	6.9	nm0149446	nm1876954,nm0149446,nm0074488,nm0819803
tt8266452	0	2019	Biography,Drama,Sport	120	6.3	nm0157362	nm0438108,nm1167039,nm0885433
tt8267604	0	2018	Drama	126	8.4	nm1701024	nm1701024,nm2764802,nm9878616,nm2759610,nm1848588
tt8268302	0	2021	Comedy,Crime,Drama	100	7.4	nm4473934	nm9766867
tt8268916	0	2019	Comedy	120	3.6	nm1475751	nm1475751
tt8269120	0	2019	Mystery,Sci-Fi,Thriller	97	5.3	nm5615002	nm5615002
tt8269248	0	2021	Action,Drama,Thriller	153	6.9	nm4730668	nm1999473,nm2287772,nm1937760,nm4730668,nm9489621
tt8269552	0	2018	Drama	100	7.0	nm0070159	nm0070159,nm9824985
tt8269566	0	2019	Comedy,Musical,Romance	116	5.4	nm4919159	nm0423872
tt8270664	0	2023	Action,Thriller,War	104	4.0	nm0122195	nm0122195,nm7471201,nm3482405,nm7355662
tt8273104	0	2020	Thriller	90	5.4	nm6008906	nm6008906
tt8274146	0	2018	Drama	99	7.1	nm2931674	nm8829403,nm2931674
tt8277246	0	2023	Drama,History	106	5.9	nm5278287	nm5278287
tt8282042	0	2018	Drama	122	6.6	nm0523665	nm0523665
tt8282830	0	2019	Adventure,Comedy,Drama	140	7.0	nm5939217	nm5939217
tt8284860	0	2019	Action,Drama,Fantasy	109	4.3	nm2339469	nm2339469,nm7081289
tt8286894	0	2018	Drama,Romance	83	6.8	nm1393967	nm1393967,nm3689536,nm10318996
tt8286926	0	2018	Comedy,Drama	131	7.7	nm0030791	nm0030791,nm0820208
tt8287690	0	2018	Drama	129	6.8	nm3679540	nm3679540
tt8288450	0	2019	Adventure,Animation,Family	75	6.6	nm6478535	nm6478535
tt8288836	0	2018	Horror	75	5.8	nm8884200	nm8884200
tt8290476	0	2022	Drama,Sci-Fi,Thriller	94	4.7	nm4132577	nm5193378
tt8290478	0	2022	Horror,Mystery,Thriller	84	4.5	nm5597474	nm5597474
tt8290698	0	2018	Drama,Thriller	137	7.3	nm2151556	nm2151556,nm5371819,nm5312974
tt8291224	0	2019	Action,Drama,History	138	8.2	nm2336554	nm2336554
tt8291806	0	2019	Drama	113	7.5	nm0000264	nm0000264
tt8295286	0	2018	Horror	82	2.7	nm8354173	nm8354173
tt8296030	0	2022	Drama,Fantasy,Horror	108	6.4	nm3301836	nm3301836
tt8296660	0	2019	Comedy	93	5.4	nm1018900	nm1018900
tt8297300	0	2016	Mystery,Thriller	80	5.6	nm4335588	nm5211649,nm4335588
tt8299654	0	2019	Crime,Documentary,Sport	88	8.0	nm5705851	\N
tt8299768	0	2019	Comedy,Crime,Drama	91	6.4	nm3014722,nm3437699	nm3437699,nm3014722
tt8302382	0	2021	Action,Drama	154	6.9	nm3990580	nm3990580,nm7339980,nm8038182
tt8302918	0	2022	Comedy,Drama,Romance	157	5.5	nm4174626	nm4174626
tt8303612	0	2019	Drama,Romance	168	6.1	nm9773988	nm3586222,nm5650589,nm6327305,nm9782392,nm9227039
tt8304276	0	2018	Drama	97	5.8	nm3331028	nm4791030
tt8304386	0	2019	Comedy,Drama,Romance	134	4.4	nm0788855,nm14533834	nm8201283,nm6837744,nm8169430,nm14533834
tt8305116	0	2018	Drama	100	7.1	nm0245361	nm0245361,nm0652541
tt8305692	0	2018	Action,Adventure,Comedy	88	4.0	nm3667368	nm9785152
tt8305806	0	2019	Drama,Horror,Mystery	95	5.8	nm0682301,nm0682342	nm0682301,nm0682342
tt8305852	0	2020	Drama,Romance	91	6.3	nm1836315	nm1565798
tt8307082	0	2018	Drama	99	7.1	nm1283911	nm1283911
tt8310474	0	2020	Drama,Sport	129	6.2	nm0000932	nm5094704
tt8310486	0	2024	Comedy,Drama,Thriller	93	5.2	nm5272733	nm5272733
tt8310924	0	2019	Comedy,Romance	106	6.4	nm5244876,nm0469809	nm0469809
tt8311792	0	2018	Drama,Horror,Thriller	109	5.5	nm1375024	nm1375024
tt8311958	0	2019	Drama,Sci-Fi	101	6.2	nm3486709	nm3486709,nm3599723,nm9800385,nm1505013,nm1103123
tt8315128	0	2018	Adventure,Drama,Fantasy	117	6.7	nm3536577	nm9788960
tt8318284	0	2020	Action,Adventure,History	96	3.2	nm0535706	nm0535706,nm9761900,nm10869083,nm1714581,nm0904723
tt8318702	0	2018	Action,Adventure,Horror	80	3.8	nm1354965	nm0216560,nm1354965,nm1577095
tt8323104	0	2019	Comedy,Crime,Drama	89	5.7	nm0002240	nm1936920,nm2118749,nm13182781,nm0444696
tt8323120	0	2019	Comedy,Drama	106	6.5	nm0466153	nm0466153,nm7408787
tt8323668	0	2022	Biography,Comedy,Drama	96	6.9	nm0291205	nm2321019,nm0178589
tt8324462	0	2018	Fantasy,Horror,Thriller	94	4.5	nm0838289	nm0838289
tt8325442	0	2019	Drama,Thriller	124	6.7	nm2376562	nm0083772,nm6187101,nm6106302
tt8326624	0	2020	Drama,Family	97	6.8	nm1457031	nm1457031,nm1672059,nm0477622
tt8326824	0	2019	Action,Comedy,Drama	147	5.9	nm3946106	nm1437907
tt8327630	0	2020	Horror	103	3.5	nm5257743	nm5257743,nm4731768,nm8625019
tt8328716	0	2019	Action,Adventure,Horror	96	3.8	nm0317638	nm0317638
tt8328740	0	2018	Adventure,Animation,Drama	94	7.1	nm0466901	nm9795453,nm10279840,nm1027089
tt8329148	0	2019	Adventure,Animation,Comedy	89	6.6	nm1119868	nm1120902,nm1119868,nm1119869
tt8329290	0	2018	Drama,Horror	95	5.5	nm3575912,nm3576329	nm2555133
tt8331988	0	2018	Drama	102	7.0	nm3569165	nm3569165,nm9796962
tt8332454	0	2020	Action,Drama,Thriller	90	4.8	nm2875023	nm2875023
tt8332658	0	2022	Drama,History	122	8.0	nm6898073	nm9797585
tt8332666	0	2019	Comedy,Horror,Thriller	87	4.9	nm3160595	nm3160595
tt8332802	0	2020	Horror,Mystery	99	4.9	nm0304801	nm0304801
tt8332808	0	2018	Comedy,Crime,Drama	96	4.0	nm5835244	nm5835244
tt8332922	0	2020	Drama,Horror,Sci-Fi	97	7.2	nm1024677	nm1024677,nm1456816,nm1399714
tt8333746	0	2019	Drama,Family,Fantasy	125	6.3	nm0308520	nm0172830,nm0308520,nm0147592
tt8333978	0	2019	Action,Drama	176	7.1	nm2449331	nm5657210,nm1805430,nm2449331,nm10660160
tt8335482	0	2020	Adventure,Comedy,Family	101	5.4	nm0371890	nm1315212,nm4380548,nm0371890
tt8335880	0	2018	Biography	100	7.0	nm0815204	nm0815204,nm0176197
tt8337158	0	2021	Animation,Comedy,Family	95	5.9	nm2842319	nm2842319,nm1073238,nm1956279
tt8337264	0	2023	Adventure,Animation,Comedy	98	6.3	nm0271402,nm0627920	nm0456732,nm0640976,nm2074041,nm0123666,nm3003983,nm0272521,nm1941093,nm3053272,nm0101047,nm0668849
tt8337290	0	2024	Action,Crime,Drama	112	5.2	nm0596407	nm0311024
tt8337320	0	2019	Drama,War	118	6.7	nm6679051	nm0650089,nm1318843,nm1319757,nm10821227
tt8338076	0	2021	Comedy,Drama,Romance	100	6.4	nm0501185	nm0003798,nm7341744
tt8338762	0	2020	Drama,Romance,Thriller	107	6.3	nm1699934	nm1699934
tt8339704	0	2019	Horror	95	4.2	nm3879509	nm3600165
tt8342680	0	2019	Drama,Mystery,Thriller	99	6.1	nm3321297	nm0929696,nm0809895
tt8343642	0	2018	Music,Sci-Fi	49	7.5	nm3984627,nm3995353,nm2525957,nm6047430,nm6631926	nm2525957,nm6047430,nm1847117,nm6047429
tt8343886	0	2019	Drama	125	6.6	nm0343903	nm0343903,nm3188127
tt8345300	0	2021	Action,Drama,History	181	5.9	nm0698184	nm0698184,nm4410287
tt8347960	0	2022	Drama,Thriller	106	5.0	nm4261164	nm4260546,nm4261164
tt8348022	0	2019	Drama,Horror,Mystery	87	4.1	nm2519150	nm0228719,nm2519150
tt8350360	0	2019	Horror,Mystery,Thriller	106	5.9	nm2477891	nm2477891,nm1490123
tt8351646	0	2019	Crime,Drama,Thriller	100	5.9	nm6032354	nm6032354
tt8351882	0	2018	Action,Crime,History	114	5.6	nm5394027	nm2343477,nm5394027
tt8354112	0	2019	Documentary,War	86	7.5	nm6213280	nm6213280,nm3431093
tt8354218	0	2022	Adventure,Animation,Comedy	92	6.2	nm1639292,nm1552771	nm1552771,nm2324230,nm2750231,nm0051066
tt8354344	0	2019	Horror,Mystery,Thriller	90	4.3	nm1295818	nm0096319,nm5028546
tt8354582	0	2021	Mystery,Thriller	87	4.5	nm0194125	nm1032754
tt8354752	0	2020	Biography,Drama,History	99	5.9	nm0024909	nm1830508,nm0024909
tt8356942	0	2022	Action,Thriller	122	5.6	nm1334526	nm0714246,nm1334526
tt8358220	0	2019	Drama,Horror,Romance	83	5.4	nm1693690,nm1651701	nm1693690
tt8359816	0	2019	Drama	101	7.6	nm0516360	nm0491956
tt8359822	0	2019	Drama	85	6.6	nm0201094,nm0201095	nm0201094,nm0201095
tt8359840	0	2019	Crime,Drama,Thriller	119	6.3	nm0221611	nm0098861,nm0221611,nm5674565
tt8359842	0	2019	Comedy,Drama	102	6.9	nm0837839	nm0837839
tt8359848	0	2018	Drama,Horror,Music	97	6.9	nm0637615	nm0637615
tt8360266	0	2019	Drama	109	6.9	nm1814880	nm1814880
tt8361028	0	2018	Drama,Horror,Mystery	94	5.9	nm3771823	nm9807731,nm3771823,nm3561100
tt8361196	0	2019	Action,Drama	146	3.3	nm2264823	nm13662679,nm2375127,nm2264823
tt8362228	0	2020	Drama,Thriller	102	6.4	nm0373338	nm9907965,nm0642135
tt8362736	0	2019	Drama,Mystery,Thriller	86	5.9	nm2819449	nm2819449
tt8362964	0	2018	Horror,Thriller	77	5.2	nm5167775	nm5167775
tt8363392	0	2022	Action,Crime,Thriller	81	3.9	nm1098377	nm5943432
tt8363914	0	2019	Documentary,News,War	100	7.1	nm1721001	nm2769225
tt8364132	0	2019	Crime,Thriller	163	7.7	nm4297037	\N
tt8364138	0	2020	Comedy,Drama,Music	93	6.6	nm0280396	nm1380270
tt8364356	0	2018	Drama	133	7.9	nm1425585,nm5181252	\N
tt8364368	0	2019	Action,Horror,Thriller	87	6.1	nm0014960	nm1726531,nm1726912
tt8364418	0	2018	Action,Crime,Drama	145	7.1	nm9813479	nm9813479,nm3586739
tt8365398	0	2019	Drama	97	6.4	nm0759368	nm8982581,nm0176197,nm2172529
tt8366502	0	2019	Comedy,Horror	86	4.5	nm2674307	nm1095060
tt8366590	0	2020	Action	143	2.2	nm0451155	nm0618898,nm2260872,nm7174796,nm8380633
tt8367080	0	2018	Drama,Sport	108	6.4	nm7455111	nm7455111
tt8367084	0	2020	Comedy,Drama,Romance	97	5.9	nm0872765	nm0317537,nm6631654
tt8367184	0	2019	Comedy,Romance	90	5.6	nm0525659	nm5344507
tt8367814	0	2019	Action,Crime	113	7.8	nm0005363	nm0005363,nm6842463,nm3044095,nm2580983
tt8368032	0	2018	Comedy,Drama,Fantasy	120	7.0	nm0076081	nm1464485
tt8368294	0	2020	Action,Crime,Drama	105	5.0	nm5747900	nm0223320,nm5747900
tt8368368	0	2024	Biography,Drama,History	122	7.1	nm4389150	nm6215044
tt8368380	0	2021	Documentary,Drama	88	5.6	nm6532943	nm6532943,nm3062445,nm7205771
tt8368394	0	2019	Drama,Romance	106	6.1	nm1177494	nm10380281,nm1177494
tt8368406	0	2019	Horror,Mystery,Sci-Fi	97	5.9	nm2705923	nm1167599,nm2705923
tt8368408	0	2021	Action,Crime,Thriller	114	6.1	nm4142927	nm4142927,nm6975399
tt8368512	0	2020	Drama,History,Mystery	112	7.2	nm4315078	nm4468296
tt8370274	0	2019	Horror,Mystery,Thriller	86	3.8	nm1627097	nm1627097,nm9752662
tt8371236	0	2021	Comedy,Drama	95	5.3	nm4604171	nm4604171
tt8371772	0	2018	Documentary	115	6.7	nm0184108	nm0184108
tt8372094	0	2020	Drama,Mystery,Thriller	97	5.4	nm2804532	nm2804532
tt8372298	0	2019	Drama,Thriller	94	6.5	nm3275420	nm3275420
tt8373206	0	2023	Comedy	90	5.7	nm2884474	nm1969639,nm1724319
tt8374266	0	2018	Adventure	130	6.8	nm9818807	nm3491132
tt8374436	0	2020	Drama,Sport	95	5.9	nm0909735	nm2445213,nm0909735,nm4403808
tt8376234	0	2021	Adventure,Animation,Comedy	93	6.2	nm0323239	nm0323239,nm1522597,nm0693229
tt8377736	0	2018	Action,Adventure,Comedy	88	3.5	nm4983993	nm5224521,nm9820282
tt8378068	0	2018	Documentary	75	5.6	nm0557789	nm0557789,nm0675072
tt8378126	0	2019	Drama	127	7.0	nm1392439	nm0477622,nm1392439
tt8380776	0	2019	Crime,Mystery,Thriller	97	4.7	nm0132120	nm9293205,nm1146147
tt8385148	0	2021	Action,Comedy,Crime	100	6.1	nm0400850	nm4468296,nm5024076,nm4364857
tt8385420	0	2019	Action,Crime,Drama	126	6.5	nm0015091	nm9619158
tt8385474	0	2019	Adventure,Comedy,Drama	109	7.4	nm0541562	nm1240326,nm0585243,nm0285379,nm0938645
tt8386654	0	2020	Thriller	96	5.1	nm1575227	nm7978370,nm1575227,nm0853175
tt8386898	0	2019	Drama,Mystery,Thriller	98	6.0	nm0717603	nm2937423,nm0717603
tt8386958	0	2020	Crime,Drama,Thriller	89	5.8	nm1655937	nm3416796,nm1655937
tt8387464	0	2017	Action,Adventure,Comedy	112	3.6	nm0094744	nm0094744
tt8387918	0	2020	Animation,Drama,Horror	88	6.5	nm1295507	nm1295507,nm1294751
tt8388508	0	2019	Action,Drama,Romance	169	7.3	nm9825418	nm9825418,nm13046762,nm13659743
tt8390612	0	2019	Comedy,Drama	92	6.5	nm1963886	nm1963886
tt8391976	0	2018	Animation,Mystery	92	7.3	nm0407024	nm9671774,nm9671775,nm0257939
tt8393332	0	2019	Crime,Drama,Mystery	110	5.4	nm0130714	nm4512533,nm9827225,nm4512041
tt8396128	0	2018	Action,Comedy,Drama	134	7.2	nm0080235	nm0080235,nm10084670
tt8396188	0	2018	Action,Comedy,History	95	4.8	nm3898042	nm3433251
tt8396238	0	2018	Action,Drama,History	141	8.1	nm9829530	nm1287183,nm9829530
tt8396294	0	2019	Horror,Thriller	100	4.9	nm1717573	nm1626482,nm1717573,nm1031246
tt8396480	0	2021	Drama,Family	110	6.9	nm4823096	nm4823096,nm11359045,nm5499240
tt8396492	0	2019	Adventure,Drama,Family	120	8.6	nm3282824	nm3282824,nm1796458
tt8398928	0	2021	Horror	83	3.3	nm5144187	nm5144187,nm2342466,nm9830626,nm5741488
tt8399288	0	2021	Drama,Mystery,Sci-Fi	136	6.4	nm0917405	nm0917405
tt8399658	0	2022	Biography,Drama	97	5.9	nm0366004	nm0909699
tt8399664	0	2019	Comedy,Drama,Music	118	7.2	nm2221724	nm1514808
tt8399690	0	2018	Documentary	87	7.2	nm0047028,nm2344305,nm0671640	nm0047028
tt8399718	0	2018	Documentary	127	4.5	nm5071788	nm5071788
tt8399720	0	2021	Biography,Documentary,Music	118	7.9	nm2418675,nm1390562	nm2418675,nm1390562
tt8400584	0	2023	Comedy,Drama,Romance	99	5.2	nm0667015	nm3109300,nm2372991
tt8400758	0	2019	Action,Crime,Mystery	95	4.0	nm1966532	nm2073311,nm4707696,nm1966532
tt8402090	0	2018	Comedy	100	1.2	nm0149131	nm7860518,nm9832450
tt8404256	0	2021	Action,Adventure,Crime	121	5.4	nm0777881	nm0818746,nm1100123,nm3143608
tt8404272	0	2018	Comedy,Fantasy,Romance	101	6.4	nm6050764	nm6050764
tt8404614	0	2019	Biography,Comedy,Drama	125	7.6	nm0576987	nm0565026
tt8405810	0	2018	Comedy,Romance	136	6.7	nm0893556	nm1885928,nm0893556
tt8406660	0	2020	Horror	106	4.3	nm2048708	nm3243433,nm2048708
tt8406738	0	2019	Comedy,Mystery,Thriller	106	6.4	nm5282604	nm1942197,nm1031769
tt8406744	0	2019	Adventure,Drama,Thriller	103	6.9	nm0952583	nm5488769,nm2515343,nm1932665,nm0952583
tt8406866	0	2019	Drama	136	4.9	nm4083927,nm15356138,nm15355827	nm8372391,nm7279606,nm4083927
tt8411144	0	2019	Action,Drama,Thriller	166	6.2	nm0433895	nm0433895,nm1474787
tt8413338	0	2019	Comedy,Drama,Romance	135	8.5	nm7958316	nm4544331
tt8415352	0	2019	Crime,Horror,Mystery	82	2.6	nm0268107	nm5589174
tt8417168	0	2023	Animation,Comedy,Family	93	5.2	nm1093728	nm1093728
tt8418652	0	2018	Adventure,Comedy	109	5.6	nm0894787	nm4569241,nm0894787
tt8419594	0	2019	Comedy,Drama,Romance	87	5.4	nm0684877	nm0684877
tt8422468	0	2018	Comedy,Documentary,Musical	60	8.0	nm16149685	nm7608184
tt8425034	0	2019	Comedy,Horror	90	4.9	nm5389756	nm5389756
tt8425516	0	2019	Biography,Drama	92	6.4	nm4041098	nm0306634
tt8426594	0	2018	Drama,Horror,Mystery	88	5.6	nm0849747	nm4661612
tt8426854	0	2018	Drama,Romance	112	6.1	nm10023062,nm14385921	nm10023062,nm3613395,nm10114557
tt8426926	0	2022	Action,Adventure,Drama	178	4.7	nm1633551	nm12593738,nm1633551,nm0592795,nm1305877,nm1749719
