tconst	primaryTitle	genres	isAdult	averageRating	directors	writers
tt0033717	High Sierra	Action,Adventure,Drama	0	7.5	nm0909825	nm0001379,nm0122446
tt0033774	Johnny Eager	Crime,Film-Noir,Mystery	0	7.0	nm0503777	nm0536941,nm0335455
tt0033804	The Lady Eve	Comedy,Romance	0	7.7	nm0002545	nm0388743,nm0002545
tt0033836	The Little Foxes	Drama,Romance	0	7.9	nm0943758	nm0375484,nm0462111,nm0662213,nm0132180
tt0033852	Love Crazy	Comedy,Romance	0	7.4	nm0176699	nm0525067,nm0496468,nm0381082
tt0033870	The Maltese Falcon	Crime,Drama,Film-Noir	0	7.9	nm0001379	nm0001379,nm0358591
tt0033874	The Man Who Came to Dinner	Comedy,Romance	0	7.5	nm0445033	nm0258493,nm0442151,nm0366454
tt0033891	Meet John Doe	Comedy,Drama,Romance	0	7.6	nm0001008	nm0175028,nm0696190,nm0728307,nm0175333
tt0033922	Mr. & Mrs. Smith	Comedy,Romance	0	6.3	nm0000033	nm0469915
tt0034012	Penny Serenade	Drama,Romance	0	7.1	nm0828419	nm0753452,nm0154773
tt0034167	Sergeant York	Biography,Drama,History	0	7.7	nm0001328	nm0277874,nm0151310,nm0462321,nm0001379,nm0948663,nm0804097,nm0184633
tt0034172	Shadow of the Thin Man	Drama,Mystery	0	7.2	nm0886754	nm0106505,nm0475823,nm0358591
tt0034240	Sullivan's Travels	Adventure,Comedy,Drama	0	7.9	nm0002545	nm0002545
tt0034248	Suspicion	Drama,Film-Noir,Mystery	0	7.3	nm0000033	nm0710723,nm0365661,nm0720904,nm0075324,nm0726542
tt0034398	The Wolf Man	Horror,Mystery,Romance	0	7.2	nm0905729	nm0802561
tt0034409	You'll Never Get Rich	Comedy,Romance	0	6.7	nm0485647	nm0275255,nm0656039,nm0033455,nm1738746
tt0034492	Bambi	Adventure,Animation,Drama	0	7.3	nm0019282,nm0035899,nm0359457,nm0373871,nm0730860,nm0766402,nm0942687,nm0204190,nm0314671	nm0759041,nm0668998,nm0604392,nm0821707,nm0789873,nm0266338,nm0183231,nm0942723,nm0055119,nm0305019,nm0401604,nm0572689,nm0634711,nm0773436,nm0821515,nm0917305,nm0931614
tt0034493	The Children Are Watching Us	Drama	0	7.7	nm0001120	nm0899170,nm0536139,nm0953790,nm0290000,nm0315657,nm0001120,nm0598102,nm1389176
tt0034583	Casablanca	Drama,Romance,War	0	8.5	nm0002031	nm16909158,nm0258493,nm0462321,nm0122417,nm0019706,nm0732452
tt0034587	Cat People	Fantasy,Horror,Thriller	0	7.2	nm0869664	nm0090840
tt0034742	Flying Tigers	Action,Drama,Romance	0	6.7	nm0588183	nm0303930,nm0873200
tt0034862	Holiday Inn	Comedy,Drama,Music	0	7.3	nm0762263,nm0020980	nm0083125,nm0723418,nm0000927,nm0391750,nm0492635,nm0616893,nm0841702
tt0035015	The Magnificent Ambersons	Drama,Romance	0	7.6	nm0000080,nm0281381,nm0936404	nm0850483,nm0000080,nm0001072,nm0608986
tt0035019	The Major and the Minor	Comedy,Romance	0	7.4	nm0000697	nm0102818,nm0000697,nm0139321,nm0452932
tt0035093	Mrs. Miniver	Drama,Romance,War	0	7.6	nm0943758	nm0934497,nm0296207,nm0385264,nm0921995,nm0835369,nm0651585,nm0792670,nm0928295
tt0035140	Now, Voyager	Drama,Romance	0	7.9	nm0710924	nm0732452,nm0698989,nm16481680
tt0035169	The Palm Beach Story	Comedy,Romance	0	7.5	nm0002545	nm0002545,nm0290926
tt0035211	The Pride of the Yankees	Biography,Drama,Romance	0	7.6	nm0939992	nm0842485,nm0542534,nm0302904,nm0750357,nm0493071,nm0732452
tt0035238	Random Harvest	Drama,Romance	0	7.9	nm0503777	nm0921995,nm0296207,nm0934497,nm0385264
tt0035262	Road to Morocco	Adventure,Comedy,Family	0	7.0	nm0124877	nm0124918,nm0366942,nm0152834,nm0212700,nm0680226
tt0035279	Saboteur	Drama,Thriller,War	0	7.1	nm0000033	nm0896830,nm0365661,nm0662213,nm0000033
tt0035317	Sherlock Holmes and the Secret Weapon	Adventure,Crime,Drama	0	6.5	nm0624756	nm0522871,nm0201405,nm0367060,nm0236279
tt0035415	Tales of Manhattan	Comedy,Drama,Romance	0	7.3	nm0245213	nm0372942,nm0597175,nm0829330,nm0388755,nm0132180,nm0283780,nm0883017,nm0351444,nm0873707,nm0087579,nm0000036,nm0000697,nm0069410,nm0281556,nm0441499,nm0501872,nm0607561,nm14191249
tt0035417	The Talk of the Town	Comedy,Drama,Romance	0	7.5	nm0828419	nm0789758,nm0118227,nm0886861,nm0363563,nm0033455,nm1738746
tt0035423	Kate & Leopold	Comedy,Fantasy,Romance	0	6.4	nm0003506	nm0737216,nm0003506
tt0035432	This Gun for Hire	Crime,Drama,Film-Noir	0	7.4	nm0878338	nm0540816,nm0122446,nm0001294,nm0878338
tt0035446	To Be or Not to Be	Comedy,Romance,War	0	8.1	nm0523932	nm0501872,nm0562372,nm0523932
tt0035567	Woman of the Year	Comedy,Drama,Romance	0	7.1	nm0828419	nm0488057,nm0437720,nm0536941
tt0035575	Yankee Doodle Dandy	Biography,Drama,Family	0	7.6	nm0002031	nm0118758,nm0430578,nm0258493
tt0035753	Le Corbeau	Crime,Drama,Horror	0	7.8	nm0167241	nm0154438,nm0167241
tt0035896	For Whom the Bell Tolls	Adventure,Drama,History	0	6.8	nm0939992	nm0629580,nm0002133,nm0111313,nm0534221
tt0035899	Frankenstein Meets the Wolf Man	Fantasy,Horror,Sci-Fi	0	6.4	nm0624756	nm0802561
tt0036027	I Walked with a Zombie	Drama,Fantasy,Horror	0	7.0	nm0869664	nm0802561,nm0942027,nm0908681,nm0111576
tt0036244	The Ox-Bow Incident	Drama,Western	0	8.0	nm0920074	nm0873707,nm0888099
tt0036342	Shadow of a Doubt	Drama,Film-Noir,Mystery	0	7.8	nm0000033	nm0928642,nm0072639,nm0720904,nm0568060
tt0036377	The Song of Bernadette	Biography,Drama,Mystery	0	7.6	nm0454771	nm0780833,nm0921268,nm0599652
tt0036506	Day of Wrath	Drama,History	0	8.1	nm0003433	nm0003433,nm0461743,nm0478479,nm0804736,nm0927558
tt0036515	Watch on the Rhine	Drama,Thriller	0	7.1	nm0795864,nm0005803	nm0358591,nm0375484
tt0036613	Arsenic and Old Lace	Comedy,Crime,Thriller	0	7.9	nm0001008	nm0258493,nm0450279,nm0233431
tt0036775	Double Indemnity	Crime,Drama,Film-Noir	0	8.3	nm0000697	nm0000697,nm0151452,nm0128906,nm16463962
tt0036777	Dragon Seed	Drama,History,War	0	5.9	nm0118807,nm0176699	nm0118406,nm0731387,nm0613848
tt0036824	The Fighting Seabees	Drama,Romance,War	0	6.4	nm0524995	nm0153698,nm0533418,nm0384248,nm0886861
tt0036855	Gaslight	Crime,Drama,Mystery	0	7.8	nm0002030	nm0886668,nm0281556,nm0049721,nm0358096
tt0036868	The Best Years of Our Lives	Drama,Romance,War	0	8.1	nm0943758	nm0792845,nm0437969
tt0036872	Going My Way	Comedy,Drama,Music	0	7.0	nm0564970	nm0124918,nm0147119,nm0564970,nm0235160
tt0036969	Jane Eyre	Drama,Romance	0	7.5	nm0829038	nm0111576,nm0404717,nm0829038,nm0002144,nm0295786,nm0467396
tt0037008	Laura	Drama,Film-Noir,Mystery	0	7.9	nm0695937,nm0541149	nm0143837,nm0237225,nm0388755,nm0718101,nm0488057,nm0599652,nm0720906
tt0037017	Lifeboat	Drama,War	0	7.6	nm0000033	nm0825705,nm0842485,nm0000033,nm0372942
tt0037059	Meet Me in St. Louis	Comedy,Drama,Family	0	7.5	nm0591486	nm0106505,nm0277943,nm0072639,nm0373511,nm0525067,nm0556945,nm4251617
tt0037077	The Miracle of Morgan's Creek	Comedy,Romance,War	0	7.5	nm0002545	nm0002545
tt0037094	Mr. Skeffington	Drama,Romance	0	7.6	nm0792605	nm0258493,nm0901896
tt0037120	National Velvet	Drama,Family,Sport	0	7.3	nm0113284	nm0046779,nm0716307,nm0222079,nm0227481
tt0037193	The Princess and the Pirate	Adventure,Comedy,Romance	0	6.8	nm0124877,nm0485647	nm0366942,nm0789520,nm0293388,nm0096394,nm0448985,nm0058905,nm0291035,nm0659085
tt0037365	The Thin Man Goes Home	Comedy,Crime,Film-Noir	0	7.3	nm0861703	nm0728307,nm0852313,nm0475823,nm0358591
tt0037382	To Have and Have Not	Adventure,Comedy,Drama	0	7.8	nm0001328	nm0002133,nm0299154,nm0001203,nm0010850,nm0150462
tt0037514	Anchors Aweigh	Comedy,Fantasy,Musical	0	7.0	nm0796645,nm0053484,nm0360253	nm0501973,nm0545731
tt0037515	And Then There Were None	Crime,Drama,Mystery	0	7.4	nm0163229	nm0002005,nm0629580
tt0037536	The Bells of St. Mary's	Drama	0	7.2	nm0564970	nm0629580,nm0564970
tt0037549	The Body Snatcher	Horror,Thriller	0	7.3	nm0936404	nm0829044,nm0531878,nm0507932
tt0037558	Brief Encounter	Drama,Romance	0	8.0	nm0000180	nm0002021,nm0369743,nm0000180,nm0623768
tt0037635	Dead of Night	Drama,Horror	0	7.5	nm0146709,nm0187769,nm0213136,nm0357607	nm0047786,nm0534191,nm0165021,nm0920229,nm0072478
tt0037638	Detour	Crime,Drama,Film-Noir	0	7.3	nm0880618	nm0326107,nm0600755
tt0037800	I Know Where I'm Going!	Drama,Romance	0	7.4	nm0003836,nm0696247	nm0003836,nm0696247
tt0037884	The Lost Weekend	Drama,Film-Noir	0	7.9	nm0000697	nm0413352,nm0102818,nm0000697
tt0037913	Mildred Pierce	Crime,Drama,Film-Noir	0	7.9	nm0002031	nm0532030,nm0128906,nm0001203,nm0344391,nm0540816,nm0682787,nm0877957,nm0928603,nm0932163
tt0037954	Objective, Burma!	Action,Adventure,Drama	0	7.3	nm0909825	nm0532030,nm0170660,nm0078827,nm7340209
tt0037988	The Picture of Dorian Gray	Drama,Fantasy,Horror	0	7.5	nm0506797	nm0506797,nm0928492
tt0038109	Spellbound	Drama,Film-Noir,Mystery	0	7.5	nm0000033	nm0372942,nm1301541,nm0761573,nm0534191,nm0605658,nm0739676
tt0038166	The Three Caballeros	Animation,Comedy,Family	0	6.3	nm0272568,nm0314671,nm0455741,nm0730860,nm0949597	nm0109205,nm0855804,nm0780799,nm0670328,nm0942723,nm0687624,nm0931614,nm0183183,nm0174974,nm0091069,nm0335469,nm0400056,nm0810324
tt0038259	The Woman in Green	Crime,Drama,Horror	0	6.6	nm0624756	nm0589616,nm0236279
tt0038348	Beauty and the Beast	Drama,Fantasy,Romance	0	7.9	nm0168413,nm0167496	nm0168413,nm0207305
tt0038355	The Big Sleep	Crime,Drama,Film-Noir	0	7.9	nm0001328	nm0001203,nm0102824,nm0299154,nm0151452
tt0038494	Dressed to Kill	Crime,Drama,Mystery	0	6.8	nm0624756	nm0497738,nm0344246,nm0236279
tt0038499	Duel in the Sun	Drama,Romance,Western	0	6.7	nm0896542,nm0112897,nm0226189,nm0291548,nm0580017,nm0006388,nm0903049	nm0006388,nm0124002,nm0308177,nm0372942
tt0038559	Gilda	Drama,Film-Noir,Romance	0	7.6	nm0896533	nm0254154,nm0252100,nm0663763,nm0372942,nm1738746,nm2316174
tt0038574	Great Expectations	Adventure,Drama,Mystery	0	7.8	nm0000180	nm0002042,nm0000180,nm0623768,nm0369743,nm0909727,nm0569414
tt0038589	The Harvey Girls	Comedy,Drama,History	0	7.0	nm0796645	nm0069410,nm0193466,nm0186355,nm0641199,nm0710723,nm0887858,nm0011343,nm0341178,nm0710299
tt0038650	It's a Wonderful Life	Drama,Family,Fantasy	0	8.6	nm0001008	nm0329304,nm0352443,nm0001008,nm0842485,nm0827821,nm0933858
tt0038661	The Jolson Story	Biography,Drama,Music	0	7.2	nm0337586	nm0118227,nm0151310,nm0519487,nm0813584
tt0038669	The Killers	Crime,Drama,Film-Noir	0	7.7	nm0802563	nm0892044,nm0002133,nm0001379,nm0112218
tt0038776	Night and Day	Biography,Drama,Musical	0	6.1	nm0002031	nm0388841,nm0870150,nm0101115,nm0595654
tt0038787	Notorious	Drama,Film-Noir,Mystery	0	7.9	nm0000033	nm0372942,nm0000033,nm0285218,nm0644048
tt0038823	Paisan	Drama,War	0	7.6	nm0744023	nm0024847,nm0000019,nm0542843,nm0656496,nm0370883,nm0744023,nm0311931,nm0695390
tt0038854	The Postman Always Rings Twice	Crime,Drama,Film-Noir	0	7.4	nm0307819	nm0750822,nm0124002,nm0128906
tt0038890	Rome, Open City	Drama,Thriller,War	0	8.0	nm0744023	nm0024847,nm0000019,nm0744023,nm0175924
tt0038969	Song of the South	Animation,Comedy,Family	0	6.9	nm0287836,nm0414144	nm0721468,nm0335577,nm0710683,nm0364873,nm0670328,nm0942723,nm0821707
tt0038975	The Spiral Staircase	Drama,Horror,Mystery	0	7.3	nm0802563	nm0227571,nm0924781
tt0038988	The Strange Love of Martha Ivers	Drama,Film-Noir,Romance	0	7.4	nm0587277	nm0744035,nm0665875,nm0728307
tt0038991	The Stranger	Crime,Drama,Film-Noir	0	7.3	nm0000080	nm0892044,nm0873193,nm0242938,nm0000080,nm0001379
tt0039017	Terror by Night	Crime,Drama,Film-Noir	0	6.7	nm0624756	nm0344246,nm0236279
tt0039040	To Each His Own	Drama,Romance	0	7.6	nm0500552	nm0102818,nm0862419,nm0807977
tt0039066	Undercurrent	Drama,Film-Noir,Thriller	0	6.5	nm0591486	nm0158737,nm0833017,nm0649183,nm0731387
tt0039111	The Yearling	Drama,Family,Western	0	7.2	nm0113284	nm0651585,nm0712617,nm0536941
tt0039169	The Bachelor and the Bobby-Soxer	Comedy,Romance	0	7.2	nm0718321	nm0791084
tt0039190	The Bishop's Wife	Comedy,Drama,Fantasy	0	7.6	nm0467396	nm0792845,nm0073394,nm0622251,nm0000697,nm0102818
tt0039192	Black Narcissus	Drama	0	7.7	nm0003836,nm0696247	nm0323869,nm0003836,nm0696247,nm0605658
tt0039211	Born to Kill	Crime,Drama,Film-Noir	0	7.2	nm0936404	nm0338751,nm0531335,nm0344631
tt0039286	Crossfire	Crime,Drama,Film-Noir	0	7.3	nm0229424	nm0668122,nm0112218
tt0039302	Dark Passage	Drama,Film-Noir,Thriller	0	7.5	nm0202681	nm0202681,nm0328959,nm16481680
tt0039335	A Double Life	Crime,Drama,Film-Noir	0	6.9	nm0002030	nm0002106,nm0437717,nm0000636
tt0039370	The Farmer's Daughter	Comedy,Drama,Romance	0	7.2	nm0693281	nm0729694,nm0449755,nm0943362
tt0039402	The Fugitive	Drama,History	0	6.3	nm0000406,nm0273477	nm0629580,nm0001294
tt0039416	Gentleman's Agreement	Drama,Romance	0	7.2	nm0001415	nm0387740,nm0366454,nm0001415,nm0599652
tt0039417	Germany Year Zero	Drama	0	7.8	nm0744023	nm0744023,nm0515491,nm0464378,nm0024847,nm0289974
tt0039420	The Ghost and Mrs. Muir	Comedy,Drama,Fantasy	0	7.8	nm0000581	nm0242897,nm0225283,nm0599652,nm16479587
tt0039502	It Happened on Fifth Avenue	Comedy,Music,Romance	0	7.6	nm0215877	nm0293388,nm0461113,nm0507265,nm0826873,nm0548993
tt0039566	Life with Father	Comedy,Family	0	7.1	nm0002031	nm0206325,nm0829330,nm0512231,nm0189496
tt0039628	Miracle on 34th Street	Comedy,Drama,Family	0	7.9	nm0780833	nm0780833,nm0204016,nm0599652
tt0039631	Monsieur Verdoux	Comedy,Crime,Drama	0	7.8	nm0000122	nm0000122,nm0000080,nm0605658
tt0039689	Out of the Past	Crime,Drama,Film-Noir	0	8.0	nm0869664	nm0537784,nm0128906,nm0272045
tt0039694	The Paradine Case	Crime,Drama,Romance	0	6.5	nm0000033	nm0382562,nm0720904,nm0006388,nm0108833,nm0372942
tt0039808	The Secret Life of Walter Mitty	Comedy,Fantasy,Romance	0	6.9	nm0572851	nm0257700,nm0293388,nm0862122,nm0710865
tt0039853	Song of the Thin Man	Comedy,Crime,Musical	0	6.9	nm0125636	nm0279795,nm0674759,nm0641199,nm0186355,nm0731592,nm0358591
tt0040068	Abbott and Costello Meet Frankenstein	Comedy,Family,Fantasy	0	7.3	nm0059106,nm0487237	nm0498738,nm0727411,nm0335471,nm0791217,nm0831290
tt0040202	Call Northside 777	Drama,Film-Noir	0	7.4	nm0368871	nm0128332,nm0237225,nm0389002,nm0721913,nm0570215,nm1098613
tt0040308	Easter Parade	Musical,Romance	0	7.3	nm0910199	nm0791084,nm0329304,nm0352443,nm0093397
tt0040338	The Fallen Idol	Drama,Film-Noir,Mystery	0	7.6	nm0715346	nm0001294,nm0832593,nm0854789
tt0040416	Hamlet	Drama	0	7.6	nm0000059	nm0000636,nm0000059
tt0040458	I Remember Mama	Drama,Family	0	7.8	nm0828419	nm0090840,nm0886668,nm0285361
tt0040495	Johnny Belinda	Drama	0	7.7	nm0624535	nm0902121,nm0898573,nm0364668
tt0040497	The Big Day	Comedy	0	7.2	nm0004244	nm0004244,nm0549804,nm0923941
tt0040506	Key Largo	Action,Crime,Drama	0	7.7	nm0001379	nm0112218,nm0001379,nm0027173
tt0040522	Bicycle Thieves	Drama	0	8.2	nm0001120	nm0953790,nm0059030,nm0080755,nm0147599,nm0001120,nm0290000,nm0315657,nm0346291
tt0040525	The Lady from Shanghai	Crime,Drama,Film-Noir	0	7.5	nm0000080	nm0455271,nm0000080,nm0033455,nm0145336,nm0496468,nm0548529,nm1738746
tt0040613	Mr. Blandings Builds His Dream House	Comedy,Romance	0	7.2	nm0693281	nm0388233,nm0659085,nm0291035
tt0040662	Oliver Twist	Drama	0	7.8	nm0000180	nm0002042,nm0000180,nm0371552,nm0001907,nm0909727
tt0040724	Red River	Drama,Western	0	7.7	nm0001328,nm0744504	nm0153698,nm0773660
tt0040725	The Red Shoes	Drama,Music,Romance	0	8.1	nm0003836,nm0696247	nm0026153,nm0696247,nm0935773,nm0003836
tt0040746	Rope	Crime,Drama,Mystery	0	7.9	nm0000033	nm0002025,nm0358096,nm0491306,nm0372942
tt0040806	The Snake Pit	Drama,Mystery	0	7.6	nm0514822	nm0664022,nm0104503,nm0911720,nm0491306
tt0040823	Sorry, Wrong Number	Drama,Film-Noir,Mystery	0	7.3	nm0514822	nm0282061
tt0040876	The Three Musketeers	Action,Adventure,Drama	0	7.1	nm0796645	nm0241416,nm0034124
tt0040897	The Treasure of the Sierra Madre	Adventure,Drama,Western	0	8.2	nm0001379	nm0001379,nm0871252,nm0233431
tt0040919	Unfaithfully Yours	Comedy,Music,Romance	0	7.5	nm0002545	nm0002545
tt0041090	Adam's Rib	Comedy,Romance	0	7.4	nm0002030	nm0002106,nm0437717,nm16457464
tt0041094	The Adventures of Ichabod and Mr. Toad	Animation,Comedy,Family	0	6.8	nm0019282,nm0314671,nm0455741	nm0410331,nm0334370,nm0672093,nm0382548,nm0727370,nm0780799,nm0109205,nm0716206
tt0041113	All the King's Men	Drama,Film-Noir	0	7.4	nm0744035	nm0913014,nm0744035
tt0041386	The Fountainhead	Drama,Romance	0	7.0	nm0896542	nm0709446
tt0041452	The Heiress	Drama,Romance	0	8.1	nm0943758	nm0324537,nm0324499,nm0416556
tt0041497	I Shot Jesse James	Western	0	6.8	nm0002087	nm0002087,nm0189868,nm0307088
tt0041498	I Was a Male War Bride	Comedy,Romance,War	0	7.0	nm0001328	nm0496468,nm0818700,nm0928444,nm0733887,nm0599652
tt0041509	The Inspector General	Comedy,Musical,Romance	0	6.7	nm0467396	nm0710865,nm0475823,nm0324690,nm0372942
tt0041546	Kind Hearts and Coronets	Comedy,Crime	0	8.0	nm0357607	nm0395170,nm0357607,nm0226538,nm0593867
tt0041587	A Letter to Three Wives	Comedy,Drama,Romance	0	7.7	nm0000581	nm0143837,nm0459255,nm0000581
tt0041594	Little Women	Drama,Family,Romance	0	7.2	nm0503777	nm0813584,nm0556945,nm0373511,nm0017301,nm0072639
tt0041650	Mighty Joe Young	Adventure,Drama,Fantasy	0	7.0	nm0774325	nm0741656,nm0178260
tt0041699	Stray Dog	Crime,Drama,Mystery	0	7.8	nm0000041	nm0452878,nm0000041
tt0041716	On the Town	Comedy,Musical,Romance	0	7.3	nm0002045,nm0000037	nm0337582,nm0173679,nm0730385
tt0041841	Sands of Iwo Jima	Action,Drama,Romance	0	7.0	nm0245385	nm0113689,nm0335455
tt0041866	She Wore a Yellow Ribbon	Western	0	7.2	nm0000406	nm0068650,nm0637793,nm0821716
tt0041959	The Third Man	Drama,Film-Noir,Mystery	0	8.1	nm0715346	nm0001294,nm0000080,nm0466099,nm0715346
tt0041968	Too Late for Tears	Crime,Drama,Film-Noir	0	7.3	nm0005738	nm0400403
tt0041996	Twelve O'Clock High	Drama,War	0	7.7	nm0454771	nm0058905,nm0493446,nm0454771
tt0042041	White Heat	Action,Crime,Drama	0	8.1	nm0909825	nm0324578,nm0730850,nm0446132
tt0042192	All About Eve	Drama	0	8.2	nm0000581	nm0000581,nm0650581
tt0042200	Annie Get Your Gun	Comedy,Musical,Romance	0	6.9	nm0796645,nm0000923	nm0791084,nm0276252,nm0276227
tt0042208	The Asphalt Jungle	Crime,Drama,Film-Noir	0	7.8	nm0001379	nm0534693,nm0001379,nm0122446
tt0042276	Born Yesterday	Comedy,Drama,Romance	0	7.5	nm0002030	nm0437717,nm0543171,nm0592238,nm1738746
tt0042286	Broken Arrow	Drama,Romance,Western	0	7.1	nm0202681	nm0036433,nm0540816,nm0087581
tt0042327	Cheaper by the Dozen	Comedy,Drama,Family	0	7.0	nm0485943	nm0873707,nm0318326,nm0136950
tt0042332	Cinderella	Animation,Family,Fantasy	0	7.3	nm0314671,nm0414144,nm0527217	nm0674518,nm0670328,nm0672093,nm0780799,nm0382548,nm0109205,nm0716206,nm0027011,nm0727370,nm0710683,nm0850895
tt0042369	D.O.A.	Crime,Drama,Film-Noir	0	7.2	nm0005789	nm0745866,nm0338707
tt0042451	Father of the Bride	Comedy,Drama,Romance	0	7.1	nm0591486	nm0329304,nm0352443,nm0834117
tt0042546	Harvey	Comedy,Drama,Fantasy	0	7.9	nm0467396	nm0153808,nm0110958,nm0175333
tt0042593	In a Lonely Place	Drama,Film-Noir,Mystery	0	7.9	nm0712947	nm0813584,nm0636002,nm0400568,nm1738746
tt0042619	Diary of a Country Priest	Drama	0	7.7	nm0000975	nm0076111,nm0000975
tt0042646	King Solomon's Mines	Action,Adventure,Romance	0	6.7	nm0071682,nm0554249	nm0222079,nm0353584
tt0042665	Last Holiday	Comedy,Drama,Romance	0	7.3	nm0143900	nm0697362,nm0496746
tt0042804	The Young and the Damned	Crime,Drama	0	8.2	nm0000320	nm0017274,nm0041255,nm0000320,nm0488601,nm0211993
tt0042876	Rashomon	Crime,Drama,Mystery	0	8.2	nm0000041	nm0015611,nm0000041,nm0368074
tt0042895	Rio Grande	Drama,Romance,Western	0	7.0	nm0000406	nm0570130,nm0068650
tt0042994	Stage Fright	Film-Noir,Mystery,Thriller	0	7.0	nm0000033	nm0177336,nm0720904,nm0421862,nm0108833,nm0233431,nm0532030
tt0043014	Sunset Boulevard	Drama,Film-Noir	0	8.4	nm0000697	nm0102818,nm0000697,nm0551261
tt0043067	Treasure Island	Adventure,Drama,Family	0	6.9	nm0005738	nm0914245,nm0829044
tt0043137	Winchester '73	Action,Drama,Western	0	7.6	nm0542649	nm0724307,nm0153698,nm0482193
tt0043147	The Wooden Horse	Drama,History,War	0	6.9	nm0497442,nm0198202	nm0930546
tt0043265	The African Queen	Adventure,Drama,Romance	0	7.7	nm0001379	nm0286163,nm0012938,nm0001379,nm0171924,nm0896830
tt0043274	Alice in Wonderland	Adventure,Animation,Comedy	0	7.3	nm0314671,nm0414144,nm0527217,nm0455741	nm0140902,nm0382548,nm0780799,nm0670328,nm0672093,nm0727370,nm0052520,nm0183183,nm0447039,nm0335469,nm0400056,nm0174974,nm0649603,nm0906929,nm0404717
tt0043278	An American in Paris	Drama,Musical,Romance	0	7.1	nm0591486	nm0503585
tt0043338	Ace in the Hole	Drama,Film-Noir	0	8.1	nm0000697	nm0000697,nm0760488,nm0628305,nm0221528
tt0043362	The Browning Version	Drama	0	8.0	nm0002190	nm0711905
tt0043379	Captain Horatio Hornblower	Action,Adventure,Drama	0	7.3	nm0909825	nm0324578,nm0730850,nm0533418,nm0286163
tt0043456	The Day the Earth Stood Still	Drama,Sci-Fi	0	7.7	nm0936404	nm0636002,nm0060915
tt0043686	Forbidden Games	Drama,War	0	8.0	nm0167496	nm0102030,nm0042179,nm0098204,nm0167496
tt0043915	People Will Talk	Comedy,Drama,Romance	0	7.3	nm0000581	nm0000581,nm0324506
tt0043918	The Little World of Don Camillo	Comedy	0	7.6	nm0245213	nm0345363,nm0245213,nm0054748,nm0080755
tt0043924	A Place in the Sun	Drama,Romance	0	7.7	nm0828419	nm0237439,nm0443966,nm0933858,nm0113689,nm9005155
tt0043949	Quo Vadis	Drama,Romance	0	7.1	nm0503777,nm0542649	nm0536941,nm0067103,nm0397022,nm0797197,nm0336682
tt0043961	The Red Badge of Courage	Drama,War	0	7.1	nm0001379	nm0186427,nm0001379,nm0051649
tt0043983	Royal Wedding	Comedy,Musical,Romance	0	6.7	nm0002045	nm0503585
tt0044008	A Christmas Carol	Drama,Family,Fantasy	0	8.1	nm0221423	nm0002042,nm0486538
tt0044030	Show Boat	Drama,Family,Musical	0	6.8	nm0796645	nm0536941,nm0006153,nm0358564,nm0272209
tt0044079	Strangers on a Train	Crime,Drama,Film-Noir	0	7.9	nm0000033	nm0151452,nm0650262,nm0177336,nm0383604,nm0233431,nm0372942
tt0044081	A Streetcar Named Desire	Drama	0	7.9	nm0001415	nm0931783,nm0766665,nm16542473,nm16705140
tt0044121	The Thing from Another World	Horror,Sci-Fi	0	7.1	nm0638528,nm0001328	nm0496468,nm0132168,nm0001328,nm0372942
tt0044207	When Worlds Collide	Action,Sci-Fi,Thriller	0	6.6	nm0005789	nm0091213,nm0050981,nm0943804
tt0044391	The Bad and the Beautiful	Drama,Romance	0	7.8	nm0591486	nm0773660,nm0103488
tt0044509	Come Back, Little Sheba	Drama,Romance	0	7.5	nm0542702	nm0295786,nm0408718
tt0044517	The Crimson Pirate	Action,Adventure,Comedy	0	7.1	nm0802563	nm0452134
tt0044706	High Noon	Drama,Thriller,Western	0	7.9	nm0003593	nm0286025,nm0192356
tt0044741	Ikiru	Drama	0	8.3	nm0000041	nm0000041,nm0368074,nm0644823
tt0044744	The Importance of Being Earnest	Comedy,Drama	0	7.4	nm0002190	nm0928492,nm0002190
tt0044829	The Lavender Hill Mob	Comedy,Crime	0	7.5	nm0187769	nm0165021
tt0044837	Limelight	Drama,Music,Romance	0	8.0	nm0000122	nm0000122
tt0044876	The Man in the White Suit	Comedy,Drama,Sci-Fi	0	7.2	nm0533241	nm0532032,nm0226538,nm0533241
tt0044916	Monkey Business	Comedy,Sci-Fi	0	6.9	nm0001328	nm0372942,nm0496468,nm0224634,nm0781895,nm0001328,nm0599652
tt0045012	Pat and Mike	Comedy,Romance,Sport	0	6.9	nm0002030	nm0002106,nm0437717
tt0045061	The Quiet Man	Comedy,Drama,Romance	0	7.7	nm0000406	nm0637793,nm0909775,nm0000406
tt0045081	The Return of Don Camillo	Comedy	0	7.2	nm0245213	nm0345363,nm0245213,nm0054748,nm0024155
tt0045125	Scaramouche	Action,Adventure,Comedy	0	7.5	nm0796645	nm0587697,nm0296207,nm0754581,nm0421255,nm0933133
